rating_diff,player,square,moved_piece,moved_from,count
white,15,knight,53,7
white,15,knight,19,3
white,15,knight,21,2
white,15,knight,39,2
white,15,knight,31,2
white,15,knight,62,2
white,15,knight,38,14
white,15,knight,44,15
white,15,knight,30,3
white,15,knight,23,1
white,15,knight,42,8
white,15,knight,59,2
white,15,knight,52,12
white,15,knight,29,4
white,15,knight,25,2
white,15,knight,26,4
white,15,knight,41,1
white,15,knight,35,7
white,15,knight,20,3
white,15,knight,28,5
white,15,knight,51,2
white,15,knight,61,1
white,15,knight,43,7
white,15,knight,49,2
white,15,knight,55,4
white,15,knight,33,1
white,15,knight,32,1
white,15,knight,22,1
white,15,knight,46,3
white,15,knight,60,2
white,15,knight,54,1
white,15,knight,27,1
white,15,knight,34,3
white,15,knight,40,2
white,15,bishop,53,8
white,15,bishop,27,6
white,15,bishop,45,4
white,15,bishop,47,4
white,15,bishop,55,6
white,15,bishop,29,3
white,15,bishop,54,6
white,15,bishop,39,2
white,15,bishop,46,4
white,15,bishop,1,2
white,15,bishop,44,6
white,15,bishop,61,2
white,15,bishop,59,2
white,15,bishop,49,1
white,15,bishop,60,2
white,15,bishop,18,2
white,15,bishop,28,3
white,15,bishop,9,1
white,15,bishop,36,4
white,15,bishop,35,3
white,15,bishop,43,2
white,15,bishop,52,1
white,15,bishop,25,1
white,15,bishop,3,1
white,15,bishop,20,1
white,15,bishop,21,1
white,15,bishop,41,1
white,15,bishop,42,3
white,15,bishop,51,1
white,15,bishop,62,1
white,15,bishop,57,1
white,15,bishop,2,1
white,15,bishop,5,1
white,15,bishop,33,2
white,15,bishop,31,3
white,15,bishop,16,1
white,15,bishop,22,3
white,15,bishop,37,2
white,15,bishop,26,6
white,15,bishop,34,3
white,15,bishop,4,1
white,15,bishop,11,1
white,15,pawn,22,9
white,15,pawn,45,4
white,15,pawn,30,17
white,15,pawn,53,2
white,15,pawn,26,4
white,15,pawn,21,5
white,15,pawn,31,5
white,15,pawn,44,2
white,15,pawn,37,3
white,15,pawn,46,6
white,15,pawn,41,2
white,15,pawn,48,1
white,15,pawn,16,1
white,15,pawn,24,1
white,15,pawn,38,3
white,15,pawn,25,1
white,15,pawn,55,1
white,15,pawn,35,2
white,15,pawn,54,4
white,15,pawn,36,2
white,15,pawn,34,2
white,15,pawn,39,2
white,15,pawn,33,1
white,15,pawn,32,1
white,15,pawn,47,1
white,15,pawn,43,2
white,15,pawn,29,2
white,15,pawn,52,1
white,18,queen,42,5
white,18,queen,49,3
white,18,queen,50,5
white,18,queen,43,6
white,18,queen,58,4
white,18,queen,51,3
white,18,queen,35,2
white,18,queen,44,2
white,18,queen,37,2
white,18,queen,29,3
white,18,queen,48,1
white,18,queen,16,2
white,18,queen,40,1
white,18,queen,33,1
white,18,queen,34,4
white,18,queen,53,1
white,18,queen,61,3
white,18,queen,52,2
white,18,queen,19,3
white,18,queen,30,1
white,18,queen,57,2
white,18,queen,59,1
white,18,queen,32,1
white,18,queen,41,1
white,18,queen,20,2
white,18,queen,22,1
white,18,queen,7,1
white,18,rook,59,4
white,18,rook,60,8
white,18,rook,50,1
white,18,rook,42,2
white,18,rook,21,2
white,18,rook,6,6
white,18,rook,33,4
white,18,rook,41,1
white,18,rook,56,1
white,18,rook,32,2
white,18,rook,52,6
white,18,rook,36,2
white,18,rook,43,4
white,18,rook,63,4
white,18,rook,55,4
white,18,rook,20,3
white,18,rook,26,1
white,18,rook,27,3
white,18,rook,28,1
white,18,rook,29,1
white,18,rook,34,4
white,18,rook,47,5
white,18,rook,31,1
white,18,rook,3,2
white,18,rook,35,4
white,18,rook,57,4
white,18,rook,51,2
white,18,rook,54,3
white,18,rook,37,3
white,18,rook,5,5
white,18,rook,15,2
white,18,rook,58,1
white,18,rook,62,4
white,18,rook,1,3
white,18,rook,48,4
white,18,rook,25,2
white,18,rook,23,1
white,18,rook,39,2
white,18,rook,14,1
white,18,rook,40,2
white,18,rook,61,5
white,18,rook,19,1
white,18,rook,44,1
white,18,rook,45,2
white,18,rook,8,1
white,18,rook,24,2
white,18,rook,53,2
white,18,rook,38,1
white,18,rook,13,1
white,18,pawn,31,2
white,18,pawn,23,1
white,18,pawn,35,5
white,18,pawn,34,4
white,18,pawn,25,8
white,18,pawn,53,1
white,18,pawn,33,1
white,18,pawn,21,1
white,18,pawn,17,2
white,18,pawn,24,2
white,18,pawn,26,1
white,18,pawn,28,1
white,18,pawn,37,2
white,18,pawn,32,2
white,18,pawn,30,1
white,18,pawn,47,1
white,18,bishop,33,2
white,18,bishop,42,1
white,18,bishop,26,2
white,18,bishop,45,2
white,18,bishop,34,1
white,18,bishop,47,1
white,18,bishop,53,2
white,18,bishop,36,2
white,18,bishop,2,1
white,18,bishop,38,1
white,18,bishop,41,1
white,18,bishop,27,1
white,18,bishop,37,2
white,18,bishop,19,1
white,18,knight,45,5
white,18,knight,28,2
white,18,knight,37,3
white,18,knight,42,6
white,18,knight,20,2
white,18,knight,59,1
white,18,knight,32,1
white,18,knight,52,3
white,18,knight,58,1
white,18,knight,60,2
white,18,knight,19,1
white,18,knight,38,1
white,18,knight,23,1
white,18,knight,14,1
white,18,knight,43,1
white,18,knight,44,2
white,18,knight,25,1
white,18,knight,61,2
white,18,knight,46,1
white,18,knight,27,1
white,18,knight,13,1
white,18,knight,36,2
white,18,knight,33,2
white,18,knight,34,1
white,18,king,18,2
white,17,queen,51,2
white,17,queen,59,7
white,17,queen,27,1
white,17,queen,26,4
white,17,queen,35,8
white,17,queen,58,6
white,17,queen,37,8
white,17,queen,31,1
white,17,queen,15,2
white,17,queen,5,1
white,17,queen,6,2
white,17,queen,7,1
white,17,queen,2,1
white,17,queen,41,2
white,17,queen,32,1
white,17,queen,48,1
white,17,queen,50,2
white,17,queen,25,2
white,17,queen,43,1
white,17,queen,61,1
white,17,queen,49,2
white,17,queen,40,1
white,17,queen,33,2
white,17,queen,52,3
white,17,queen,28,1
white,17,queen,42,1
white,17,queen,30,2
white,17,queen,60,3
white,17,queen,62,1
white,17,queen,38,1
white,17,queen,36,2
white,17,queen,20,1
white,17,queen,29,1
white,17,queen,39,1
white,17,queen,23,1
white,17,queen,21,1
white,17,queen,44,1
white,17,queen,56,2
white,17,knight,42,2
white,17,knight,32,1
white,17,knight,44,2
white,17,knight,50,3
white,17,knight,25,3
white,17,knight,55,2
white,17,knight,45,4
white,17,knight,60,2
white,17,knight,54,1
white,17,knight,29,1
white,17,knight,46,1
white,17,knight,26,2
white,17,knight,52,1
white,17,knight,16,1
white,17,knight,34,2
white,17,knight,28,1
white,17,knight,51,1
white,17,knight,37,2
white,17,knight,27,1
white,17,knight,43,1
white,17,knight,40,2
white,17,knight,18,1
white,17,rook,43,5
white,17,rook,48,1
white,17,rook,49,2
white,17,rook,34,3
white,17,rook,62,4
white,17,rook,61,3
white,17,rook,63,2
white,17,rook,60,1
white,17,rook,53,3
white,17,rook,50,3
white,17,rook,58,3
white,17,rook,4,2
white,17,rook,21,1
white,17,rook,44,2
white,17,rook,18,3
white,17,rook,12,4
white,17,rook,42,4
white,17,rook,26,2
white,17,rook,47,2
white,17,rook,54,5
white,17,rook,45,2
white,17,rook,46,2
white,17,rook,14,2
white,17,rook,39,2
white,17,rook,30,1
white,17,rook,10,2
white,17,rook,40,1
white,17,rook,55,3
white,17,rook,57,1
white,17,rook,27,1
white,17,rook,25,1
white,17,rook,38,1
white,17,rook,56,1
white,17,rook,5,1
white,17,rook,19,1
white,17,rook,11,1
white,17,rook,0,1
white,17,rook,59,3
white,17,rook,36,1
white,17,bishop,43,1
white,17,bishop,26,2
white,17,bishop,46,1
white,17,bishop,27,1
white,17,bishop,25,3
white,17,bishop,53,1
white,17,bishop,33,2
white,17,bishop,51,1
white,17,bishop,47,1
white,17,bishop,30,1
white,17,bishop,23,1
white,17,bishop,29,1
white,17,bishop,50,1
white,17,pawn,45,1
white,17,pawn,33,3
white,17,pawn,38,2
white,17,pawn,41,1
white,17,pawn,43,1
white,17,pawn,26,1
white,17,pawn,39,1
white,17,pawn,36,2
white,17,pawn,34,1
white,17,pawn,44,1
white,17,pawn,28,1
white,17,pawn,29,1
white,17,pawn,24,2
white,17,pawn,37,1
white,17,pawn,50,1
white,17,pawn,49,1
white,10,rook,59,17
white,10,rook,60,11
white,10,rook,51,5
white,10,rook,52,8
white,10,rook,37,8
white,10,rook,5,4
white,10,rook,4,7
white,10,rook,3,6
white,10,rook,42,8
white,10,rook,41,1
white,10,rook,49,5
white,10,rook,36,6
white,10,rook,29,4
white,10,rook,14,2
white,10,rook,39,3
white,10,rook,40,2
white,10,rook,53,7
white,10,rook,44,4
white,10,rook,34,1
white,10,rook,28,1
white,10,rook,26,3
white,10,rook,43,2
white,10,rook,62,7
white,10,rook,63,2
white,10,rook,48,6
white,10,rook,13,3
white,10,rook,24,2
white,10,rook,19,2
white,10,rook,7,1
white,10,rook,6,3
white,10,rook,38,3
white,10,rook,47,2
white,10,rook,55,4
white,10,rook,33,3
white,10,rook,32,2
white,10,rook,56,2
white,10,rook,54,9
white,10,rook,30,2
white,10,rook,61,5
white,10,rook,57,3
white,10,rook,11,5
white,10,rook,45,3
white,10,rook,1,1
white,10,rook,46,2
white,10,rook,31,3
white,10,rook,58,1
white,10,rook,21,1
white,10,rook,27,2
white,10,rook,35,1
white,10,rook,9,1
white,10,rook,17,1
white,10,rook,20,1
white,10,queen,1,4
white,10,queen,61,3
white,10,queen,62,4
white,10,queen,56,3
white,10,queen,60,3
white,10,queen,20,3
white,10,queen,30,3
white,10,queen,51,4
white,10,queen,50,3
white,10,queen,55,4
white,10,queen,25,1
white,10,queen,58,4
white,10,queen,45,3
white,10,queen,19,1
white,10,queen,43,3
white,10,queen,35,5
white,10,queen,44,8
white,10,queen,49,3
white,10,queen,27,2
white,10,queen,9,1
white,10,queen,21,4
white,10,queen,23,3
white,10,queen,37,5
white,10,queen,54,4
white,10,queen,52,5
white,10,queen,15,2
white,10,queen,14,2
white,10,queen,53,5
white,10,queen,42,1
white,10,queen,36,3
white,10,queen,12,2
white,10,queen,11,1
white,10,queen,32,3
white,10,queen,33,1
white,10,queen,57,3
white,10,queen,17,2
white,10,queen,26,2
white,10,queen,34,2
white,10,queen,59,3
white,10,queen,46,2
white,10,queen,39,2
white,10,queen,47,3
white,10,queen,63,3
white,10,queen,38,1
white,10,queen,18,1
white,10,queen,31,1
white,10,queen,48,1
white,10,queen,28,1
white,10,queen,16,1
white,10,knight,52,5
white,10,knight,45,2
white,10,knight,44,4
white,10,knight,46,1
white,10,knight,63,1
white,10,knight,37,2
white,10,knight,42,6
white,10,knight,36,5
white,10,knight,11,2
white,10,knight,21,1
white,10,knight,34,1
white,10,knight,51,2
white,10,knight,57,1
white,10,knight,53,2
white,10,knight,28,2
white,10,knight,47,2
white,10,knight,43,10
white,10,knight,16,1
white,10,knight,38,2
white,10,knight,1,2
white,10,knight,18,6
white,10,knight,22,1
white,10,knight,32,1
white,10,knight,50,2
white,10,knight,33,2
white,10,knight,60,2
white,10,knight,61,1
white,10,knight,35,1
white,10,knight,2,1
white,10,knight,40,1
white,10,pawn,37,3
white,10,pawn,26,1
white,10,pawn,45,2
white,10,pawn,35,1
white,10,pawn,25,4
white,10,pawn,42,1
white,10,pawn,46,1
white,10,pawn,36,1
white,10,pawn,40,3
white,10,pawn,34,2
white,10,pawn,33,5
white,10,pawn,29,1
white,10,pawn,28,1
white,10,pawn,48,1
white,10,bishop,18,2
white,10,bishop,30,1
white,10,bishop,61,2
white,10,bishop,54,2
white,10,bishop,38,3
white,10,bishop,29,2
white,10,bishop,17,1
white,10,bishop,44,7
white,10,bishop,50,1
white,10,bishop,19,1
white,10,bishop,26,1
white,10,bishop,4,1
white,10,bishop,31,1
white,10,bishop,35,1
white,10,bishop,25,2
white,10,bishop,49,3
white,10,bishop,21,1
white,10,bishop,16,2
white,10,bishop,34,2
white,10,bishop,43,2
white,10,bishop,36,1
white,10,bishop,53,1
white,10,bishop,42,2
white,10,bishop,52,1
white,10,king,10,1
white,7,knight,53,17
white,7,knight,36,13
white,7,knight,26,1
white,7,knight,43,22
white,7,knight,37,9
white,7,knight,50,9
white,7,knight,34,8
white,7,knight,35,11
white,7,knight,28,7
white,7,knight,51,10
white,7,knight,42,4
white,7,knight,59,1
white,7,knight,27,6
white,7,knight,44,20
white,7,knight,38,6
white,7,knight,46,17
white,7,knight,47,9
white,7,knight,52,23
white,7,knight,30,3
white,7,knight,31,2
white,7,knight,22,1
white,7,knight,57,1
white,7,knight,40,1
white,7,knight,45,33
white,7,knight,33,3
white,7,knight,41,4
white,7,knight,54,4
white,7,knight,29,2
white,7,knight,61,2
white,7,knight,62,1
white,7,knight,39,3
white,7,knight,48,2
white,7,knight,63,2
white,7,knight,55,3
white,7,knight,60,2
white,7,knight,14,1
white,7,knight,56,1
white,7,knight,21,2
white,7,knight,20,1
white,7,rook,61,66
white,7,rook,55,8
white,7,rook,59,60
white,7,rook,54,31
white,7,rook,52,23
white,7,rook,53,45
white,7,rook,5,23
white,7,rook,58,25
white,7,rook,63,12
white,7,rook,51,28
white,7,rook,4,12
white,7,rook,43,18
white,7,rook,27,4
white,7,rook,60,47
white,7,rook,36,12
white,7,rook,50,21
white,7,rook,42,5
white,7,rook,45,14
white,7,rook,40,8
white,7,rook,32,2
white,7,rook,6,24
white,7,rook,33,7
white,7,rook,57,18
white,7,rook,30,9
white,7,rook,56,16
white,7,rook,62,18
white,7,rook,44,13
white,7,rook,3,21
white,7,rook,48,11
white,7,rook,29,13
white,7,rook,47,7
white,7,rook,49,15
white,7,rook,12,4
white,7,rook,28,8
white,7,rook,23,2
white,7,rook,1,6
white,7,rook,22,7
white,7,rook,41,3
white,7,rook,21,4
white,7,rook,19,2
white,7,rook,2,5
white,7,rook,11,2
white,7,rook,0,1
white,7,rook,37,7
white,7,rook,34,3
white,7,rook,14,1
white,7,rook,39,1
white,7,rook,38,4
white,7,rook,26,1
white,7,rook,17,2
white,7,rook,9,1
white,7,rook,46,5
white,7,rook,20,2
white,7,rook,24,2
white,7,rook,16,2
white,7,rook,8,1
white,7,rook,35,2
white,7,rook,10,1
white,7,bishop,38,4
white,7,bishop,44,25
white,7,bishop,23,3
white,7,bishop,37,12
white,7,bishop,46,6
white,7,bishop,53,32
white,7,bishop,33,8
white,7,bishop,51,6
white,7,bishop,55,20
white,7,bishop,34,6
white,7,bishop,35,12
white,7,bishop,26,16
white,7,bishop,22,1
white,7,bishop,31,2
white,7,bishop,42,10
white,7,bishop,30,6
white,7,bishop,48,1
white,7,bishop,62,2
white,7,bishop,29,9
white,7,bishop,45,12
white,7,bishop,19,6
white,7,bishop,36,7
white,7,bishop,17,2
white,7,bishop,24,1
white,7,bishop,28,6
white,7,bishop,54,9
white,7,bishop,47,4
white,7,bishop,49,2
white,7,bishop,40,1
white,7,bishop,32,2
white,7,bishop,43,4
white,7,bishop,25,4
white,7,bishop,61,2
white,7,bishop,18,3
white,7,bishop,21,2
white,7,bishop,59,1
white,7,bishop,12,1
white,7,bishop,39,1
white,7,bishop,16,1
white,7,bishop,41,1
white,7,bishop,9,2
white,7,bishop,4,1
white,7,queen,47,23
white,7,queen,61,57
white,7,queen,45,30
white,7,queen,28,25
white,7,queen,60,44
white,7,queen,18,10
white,7,queen,27,20
white,7,queen,48,5
white,7,queen,52,32
white,7,queen,44,61
white,7,queen,58,41
white,7,queen,59,36
white,7,queen,37,50
white,7,queen,23,4
white,7,queen,22,11
white,7,queen,46,45
white,7,queen,42,20
white,7,queen,4,3
white,7,queen,57,23
white,7,queen,17,14
white,7,queen,39,28
white,7,queen,51,19
white,7,queen,53,51
white,7,queen,24,5
white,7,queen,41,5
white,7,queen,14,4
white,7,queen,1,3
white,7,queen,49,21
white,7,queen,9,3
white,7,queen,10,3
white,7,queen,34,20
white,7,queen,8,5
white,7,queen,43,16
white,7,queen,30,19
white,7,queen,40,4
white,7,queen,35,32
white,7,queen,36,25
white,7,queen,56,22
white,7,queen,63,16
white,7,queen,21,14
white,7,queen,33,8
white,7,queen,50,24
white,7,queen,29,14
white,7,queen,26,21
white,7,queen,55,23
white,7,queen,19,14
white,7,queen,54,16
white,7,queen,12,9
white,7,queen,38,25
white,7,queen,0,1
white,7,queen,62,23
white,7,queen,16,2
white,7,queen,31,14
white,7,queen,11,2
white,7,queen,32,4
white,7,queen,5,3
white,7,queen,20,7
white,7,queen,15,2
white,7,queen,6,1
white,7,queen,25,3
white,7,queen,2,1
white,7,queen,13,3
white,7,pawn,37,6
white,7,pawn,29,3
white,7,pawn,53,9
white,7,pawn,42,4
white,7,pawn,36,4
white,7,pawn,46,4
white,7,pawn,54,5
white,7,pawn,30,3
white,7,pawn,50,1
white,7,pawn,25,2
white,7,pawn,51,1
white,7,pawn,47,1
white,7,pawn,49,2
white,7,pawn,41,2
white,7,pawn,33,2
white,7,pawn,22,2
white,7,pawn,45,7
white,7,pawn,44,6
white,7,pawn,26,3
white,7,pawn,38,3
white,7,pawn,43,3
white,7,pawn,31,3
white,7,pawn,24,2
white,7,pawn,55,4
white,7,pawn,27,1
white,7,pawn,35,2
white,7,pawn,39,1
white,7,pawn,32,1
white,7,pawn,52,3
white,7,pawn,40,2
white,7,pawn,20,1
white,7,pawn,34,1
white,2,knight,54,5
white,2,knight,44,27
white,2,knight,43,39
white,2,knight,31,3
white,2,knight,21,3
white,2,knight,35,38
white,2,knight,41,9
white,2,knight,36,15
white,2,knight,30,3
white,2,knight,45,68
white,2,knight,52,36
white,2,knight,24,6
white,2,knight,18,2
white,2,knight,16,1
white,2,knight,46,13
white,2,knight,48,5
white,2,knight,53,19
white,2,knight,39,6
white,2,knight,50,27
white,2,knight,47,7
white,2,knight,49,1
white,2,knight,37,18
white,2,knight,58,4
white,2,knight,34,10
white,2,knight,26,2
white,2,knight,38,14
white,2,knight,51,16
white,2,knight,28,9
white,2,knight,33,5
white,2,knight,27,10
white,2,knight,42,9
white,2,knight,63,3
white,2,knight,29,8
white,2,knight,20,3
white,2,knight,19,1
white,2,knight,32,1
white,2,knight,59,2
white,2,knight,17,2
white,2,knight,55,1
white,2,knight,57,2
white,2,knight,56,1
white,2,knight,11,1
white,2,knight,61,1
white,2,rook,44,18
white,2,rook,43,32
white,2,rook,52,35
white,2,rook,60,28
white,2,rook,59,84
white,2,rook,3,21
white,2,rook,7,5
white,2,rook,47,13
white,2,rook,55,33
white,2,rook,62,23
white,2,rook,30,4
white,2,rook,6,28
white,2,rook,48,8
white,2,rook,38,17
white,2,rook,51,39
white,2,rook,45,14
white,2,rook,4,51
white,2,rook,28,3
white,2,rook,53,37
white,2,rook,18,4
white,2,rook,54,34
white,2,rook,63,23
white,2,rook,50,10
white,2,rook,26,2
white,2,rook,36,10
white,2,rook,24,4
white,2,rook,57,3
white,2,rook,37,7
white,2,rook,56,4
white,2,rook,22,8
white,2,rook,17,1
white,2,rook,23,9
white,2,rook,41,6
white,2,rook,46,11
white,2,rook,35,9
white,2,rook,58,4
white,2,rook,21,3
white,2,rook,20,5
white,2,rook,39,7
white,2,rook,61,22
white,2,rook,5,20
white,2,rook,29,5
white,2,rook,34,2
white,2,rook,27,6
white,2,rook,40,5
white,2,rook,31,4
white,2,rook,11,2
white,2,rook,49,9
white,2,rook,32,3
white,2,rook,9,1
white,2,rook,19,1
white,2,rook,1,1
white,2,rook,16,1
white,2,rook,13,2
white,2,rook,42,3
white,2,rook,25,1
white,2,bishop,33,31
white,2,bishop,29,5
white,2,bishop,35,7
white,2,bishop,30,7
white,2,bishop,52,5
white,2,bishop,44,19
white,2,bishop,51,27
white,2,bishop,43,11
white,2,bishop,45,22
white,2,bishop,38,9
white,2,bishop,31,2
white,2,bishop,42,20
white,2,bishop,54,10
white,2,bishop,17,4
white,2,bishop,60,4
white,2,bishop,34,6
white,2,bishop,37,12
white,2,bishop,41,5
white,2,bishop,40,7
white,2,bishop,47,4
white,2,bishop,36,11
white,2,bishop,39,8
white,2,bishop,53,9
white,2,bishop,49,4
white,2,bishop,46,10
white,2,bishop,32,3
white,2,bishop,25,6
white,2,bishop,26,20
white,2,bishop,20,2
white,2,bishop,55,19
white,2,bishop,18,2
white,2,bishop,16,2
white,2,bishop,21,3
white,2,bishop,23,9
white,2,bishop,61,1
white,2,bishop,19,3
white,2,bishop,24,4
white,2,bishop,22,1
white,2,bishop,12,1
white,2,bishop,3,1
white,2,bishop,27,5
white,2,bishop,58,3
white,2,bishop,10,1
white,2,bishop,28,1
white,2,bishop,50,1
white,2,pawn,55,9
white,2,pawn,36,9
white,2,pawn,43,12
white,2,pawn,44,8
white,2,pawn,42,5
white,2,pawn,38,7
white,2,pawn,39,3
white,2,pawn,16,2
white,2,pawn,37,3
white,2,pawn,30,3
white,2,pawn,34,2
white,2,pawn,17,2
white,2,pawn,46,5
white,2,pawn,28,3
white,2,pawn,47,5
white,2,pawn,25,3
white,2,pawn,53,6
white,2,pawn,50,4
white,2,pawn,45,13
white,2,pawn,51,9
white,2,pawn,35,9
white,2,pawn,54,8
white,2,pawn,31,5
white,2,pawn,24,1
white,2,pawn,29,1
white,2,pawn,27,1
white,2,pawn,32,1
white,2,queen,11,4
white,2,queen,38,26
white,2,queen,45,19
white,2,queen,44,33
white,2,queen,58,13
white,2,queen,39,21
white,2,queen,53,18
white,2,queen,17,6
white,2,queen,55,25
white,2,queen,33,21
white,2,queen,60,14
white,2,queen,59,21
white,2,queen,51,22
white,2,queen,56,6
white,2,queen,52,25
white,2,queen,13,1
white,2,queen,46,34
white,2,queen,63,19
white,2,queen,43,14
white,2,queen,57,9
white,2,queen,42,18
white,2,queen,36,25
white,2,queen,12,3
white,2,queen,47,28
white,2,queen,15,1
white,2,queen,29,6
white,2,queen,41,3
white,2,queen,40,4
white,2,queen,48,4
white,2,queen,26,12
white,2,queen,61,18
white,2,queen,30,8
white,2,queen,54,13
white,2,queen,37,21
white,2,queen,34,13
white,2,queen,35,26
white,2,queen,49,8
white,2,queen,50,7
white,2,queen,62,15
white,2,queen,19,4
white,2,queen,10,3
white,2,queen,31,13
white,2,queen,3,1
white,2,queen,21,3
white,2,queen,18,5
white,2,queen,23,9
white,2,queen,20,12
white,2,queen,27,15
white,2,queen,4,4
white,2,queen,22,7
white,2,queen,16,2
white,2,queen,28,9
white,2,queen,25,10
white,2,queen,24,10
white,2,queen,5,1
white,2,queen,14,2
white,2,queen,32,1
white,2,king,2,56
white,5,rook,4,6
white,5,rook,60,30
white,5,rook,56,7
white,5,rook,51,21
white,5,rook,43,11
white,5,rook,35,6
white,5,rook,59,24
white,5,rook,50,21
white,5,rook,58,13
white,5,rook,45,5
white,5,rook,40,8
white,5,rook,61,11
white,5,rook,53,11
white,5,rook,52,19
white,5,rook,54,10
white,5,rook,3,13
white,5,rook,42,5
white,5,rook,21,3
white,5,rook,12,3
white,5,rook,33,3
white,5,rook,2,5
white,5,rook,55,8
white,5,rook,41,6
white,5,rook,34,4
white,5,rook,6,5
white,5,rook,49,16
white,5,rook,29,6
white,5,rook,46,5
white,5,rook,48,5
white,5,rook,1,2
white,5,rook,38,5
white,5,rook,37,1
white,5,rook,57,9
white,5,rook,47,3
white,5,rook,19,1
white,5,rook,24,3
white,5,rook,14,3
white,5,rook,63,8
white,5,rook,28,2
white,5,rook,20,2
white,5,rook,30,2
white,5,rook,36,1
white,5,rook,22,2
white,5,rook,15,1
white,5,rook,13,1
white,5,rook,8,1
white,5,rook,44,6
white,5,rook,23,1
